base_url,country,state,city,location,full_url
locations.wendys.com,united-states,me,sanford,1340-main-st,https://locations.wendys.com/united-states/me/sanford/1340-main-st
locations.wendys.com,united-states,me,scarborough,205-us-route-1,https://locations.wendys.com/united-states/me/scarborough/205-us-route-1
locations.wendys.com,united-states,me,south-portland,240-main-mall-road,https://locations.wendys.com/united-states/me/south-portland/240-main-mall-road
locations.wendys.com,united-states,me,topsham,15-topsham-fair-mall-road,https://locations.wendys.com/united-states/me/topsham/15-topsham-fair-mall-road
locations.wendys.com,united-states,me,waterville,329-main-street,https://locations.wendys.com/united-states/me/waterville/329-main-street
locations.wendys.com,united-states,me,windham,831-roosevelt-trail,https://locations.wendys.com/united-states/me/windham/831-roosevelt-trail
locations.wendys.com,united-states,mi,adrian,4412-maumee-street,https://locations.wendys.com/united-states/mi/adrian/4412-maumee-street
locations.wendys.com,united-states,mi,adrian,644-s-main-street,https://locations.wendys.com/united-states/mi/adrian/644-s-main-street
locations.wendys.com,united-states,mi,allegan,1509-lincoln-road,https://locations.wendys.com/united-states/mi/allegan/1509-lincoln-road
locations.wendys.com,united-states,mi,allendale,4755-lake-michigan-drive,https://locations.wendys.com/united-states/mi/allendale/4755-lake-michigan-drive
locations.wendys.com,united-states,mi,alma,1495-wright-ave,https://locations.wendys.com/united-states/mi/alma/1495-wright-ave
locations.wendys.com,united-states,mi,alpena,1036-w-chisholm-street,https://locations.wendys.com/united-states/mi/alpena/1036-w-chisholm-street
locations.wendys.com,united-states,mi,ann-arbor,3100-boardwalk,https://locations.wendys.com/united-states/mi/ann-arbor/3100-boardwalk
locations.wendys.com,united-states,mi,ann-arbor,73-south-zeeb-road,https://locations.wendys.com/united-states/mi/ann-arbor/73-south-zeeb-road
locations.wendys.com,united-states,mi,auburn-hills,1292-north-opdyke-road,https://locations.wendys.com/united-states/mi/auburn-hills/1292-north-opdyke-road
locations.wendys.com,united-states,mi,auburn-hills,130-brown-road,https://locations.wendys.com/united-states/mi/auburn-hills/130-brown-road
locations.wendys.com,united-states,mi,bad-axe,787-n-van-dyke-rd,https://locations.wendys.com/united-states/mi/bad-axe/787-n-van-dyke-rd
locations.wendys.com,united-states,mi,battle-creek,1428-capital-avenue-ne,https://locations.wendys.com/united-states/mi/battle-creek/1428-capital-avenue-ne
locations.wendys.com,united-states,mi,battle-creek,929-w-columbia-ave,https://locations.wendys.com/united-states/mi/battle-creek/929-w-columbia-ave
locations.wendys.com,united-states,mi,bay-city,821-north-euclid-ave,https://locations.wendys.com/united-states/mi/bay-city/821-north-euclid-ave
locations.wendys.com,united-states,mi,belleville,11000-belleville-rd,https://locations.wendys.com/united-states/mi/belleville/11000-belleville-rd
locations.wendys.com,united-states,mi,belleville,2181-rawsonville-road,https://locations.wendys.com/united-states/mi/belleville/2181-rawsonville-road
locations.wendys.com,united-states,mi,benton-harbor,1860-east-napier-avenue,https://locations.wendys.com/united-states/mi/benton-harbor/1860-east-napier-avenue
locations.wendys.com,united-states,mi,benton-harbor,1986-m-139,https://locations.wendys.com/united-states/mi/benton-harbor/1986-m-139
locations.wendys.com,united-states,mi,big-rapids,614-south-state-st,https://locations.wendys.com/united-states/mi/big-rapids/614-south-state-st
locations.wendys.com,united-states,mi,birch-run,12150-market-place-dr,https://locations.wendys.com/united-states/mi/birch-run/12150-market-place-dr
locations.wendys.com,united-states,mi,bridgeport,6324-dixie-highway,https://locations.wendys.com/united-states/mi/bridgeport/6324-dixie-highway
locations.wendys.com,united-states,mi,brighton,8545-w-grand-river,https://locations.wendys.com/united-states/mi/brighton/8545-w-grand-river
locations.wendys.com,united-states,mi,brighton,9370-lee-road,https://locations.wendys.com/united-states/mi/brighton/9370-lee-road
locations.wendys.com,united-states,mi,brownstown-township,20561-gibraltar-rd,https://locations.wendys.com/united-states/mi/brownstown-township/20561-gibraltar-rd
locations.wendys.com,united-states,mi,burton,1138-n-belsay-rd,https://locations.wendys.com/united-states/mi/burton/1138-n-belsay-rd
locations.wendys.com,united-states,mi,burton,1230-e-bristol-road,https://locations.wendys.com/united-states/mi/burton/1230-e-bristol-road
locations.wendys.com,united-states,mi,cadillac,1570-n-mitchell,https://locations.wendys.com/united-states/mi/cadillac/1570-n-mitchell
locations.wendys.com,united-states,mi,caledonia,8258-broadmoor-avenue-se,https://locations.wendys.com/united-states/mi/caledonia/8258-broadmoor-avenue-se
locations.wendys.com,united-states,mi,canton,41465-ford-rd,https://locations.wendys.com/united-states/mi/canton/41465-ford-rd
locations.wendys.com,united-states,mi,canton,46110-michigan-avenue,https://locations.wendys.com/united-states/mi/canton/46110-michigan-avenue
locations.wendys.com,united-states,mi,caro,847-s-state-st,https://locations.wendys.com/united-states/mi/caro/847-s-state-st
locations.wendys.com,united-states,mi,cedar-springs,14099-white-creek-avenue,https://locations.wendys.com/united-states/mi/cedar-springs/14099-white-creek-avenue
locations.wendys.com,united-states,mi,charlotte,310-lansing-rd,https://locations.wendys.com/united-states/mi/charlotte/310-lansing-rd
locations.wendys.com,united-states,mi,chelsea,1640-commerce-park-road,https://locations.wendys.com/united-states/mi/chelsea/1640-commerce-park-road
locations.wendys.com,united-states,mi,chesterfield,33651-23-mile-road,https://locations.wendys.com/united-states/mi/chesterfield/33651-23-mile-road
locations.wendys.com,united-states,mi,chesterfield,50775-gratiot-ave,https://locations.wendys.com/united-states/mi/chesterfield/50775-gratiot-ave
locations.wendys.com,united-states,mi,clare,10332-s-clare-avenue,https://locations.wendys.com/united-states/mi/clare/10332-s-clare-avenue
locations.wendys.com,united-states,mi,clarkston,5546-sashabaw-road,https://locations.wendys.com/united-states/mi/clarkston/5546-sashabaw-road
locations.wendys.com,united-states,mi,clarkston,7149-dixie-hwy,https://locations.wendys.com/united-states/mi/clarkston/7149-dixie-hwy
locations.wendys.com,united-states,mi,clawson,1421-north-main-street,https://locations.wendys.com/united-states/mi/clawson/1421-north-main-street
locations.wendys.com,united-states,mi,clinton-township,19301-15-mile-road,https://locations.wendys.com/united-states/mi/clinton-township/19301-15-mile-road
locations.wendys.com,united-states,mi,clinton-township,37794-s-gratiot-ave,https://locations.wendys.com/united-states/mi/clinton-township/37794-s-gratiot-ave
locations.wendys.com,united-states,mi,clinton-township,43010-garfield-rd,https://locations.wendys.com/united-states/mi/clinton-township/43010-garfield-rd
locations.wendys.com,united-states,mi,clio,4280-w-vienna-road,https://locations.wendys.com/united-states/mi/clio/4280-w-vienna-road
locations.wendys.com,united-states,mi,coldwater,525-e-chicago-st,https://locations.wendys.com/united-states/mi/coldwater/525-e-chicago-st
locations.wendys.com,united-states,mi,commerce-charter-township,2720-union-lake-road,https://locations.wendys.com/united-states/mi/commerce-charter-township/2720-union-lake-road
locations.wendys.com,united-states,mi,commerce-township,40320-w-14-mile-rd,https://locations.wendys.com/united-states/mi/commerce-township/40320-w-14-mile-rd
locations.wendys.com,united-states,mi,comstock-park,4694-west-river-road,https://locations.wendys.com/united-states/mi/comstock-park/4694-west-river-road
locations.wendys.com,united-states,mi,comstock-park,5960-alpine-ave-nw,https://locations.wendys.com/united-states/mi/comstock-park/5960-alpine-ave-nw
locations.wendys.com,united-states,mi,davison,102-w-flint-street,https://locations.wendys.com/united-states/mi/davison/102-w-flint-street
locations.wendys.com,united-states,mi,dearborn-heights,5714-south-telegraph-road,https://locations.wendys.com/united-states/mi/dearborn-heights/5714-south-telegraph-road
locations.wendys.com,united-states,mi,dearborn-heights,8515-ntelegraph-road,https://locations.wendys.com/united-states/mi/dearborn-heights/8515-ntelegraph-road
locations.wendys.com,united-states,mi,dearborn,3560-greenfield,https://locations.wendys.com/united-states/mi/dearborn/3560-greenfield
locations.wendys.com,united-states,mi,detroit,12550-gratiot-ave,https://locations.wendys.com/united-states/mi/detroit/12550-gratiot-ave
locations.wendys.com,united-states,mi,detroit,14001-livernois,https://locations.wendys.com/united-states/mi/detroit/14001-livernois
locations.wendys.com,united-states,mi,detroit,14401-w-7-mile,https://locations.wendys.com/united-states/mi/detroit/14401-w-7-mile
locations.wendys.com,united-states,mi,detroit,17010-harper-ave,https://locations.wendys.com/united-states/mi/detroit/17010-harper-ave
locations.wendys.com,united-states,mi,detroit,17420-grand-river,https://locations.wendys.com/united-states/mi/detroit/17420-grand-river
locations.wendys.com,united-states,mi,detroit,18430-ford-rd,https://locations.wendys.com/united-states/mi/detroit/18430-ford-rd
locations.wendys.com,united-states,mi,detroit,19100-kelly-road,https://locations.wendys.com/united-states/mi/detroit/19100-kelly-road
locations.wendys.com,united-states,mi,detroit,22222-grand-river-ave,https://locations.wendys.com/united-states/mi/detroit/22222-grand-river-ave
locations.wendys.com,united-states,mi,detroit,3990-john-r-street,https://locations.wendys.com/united-states/mi/detroit/3990-john-r-street
locations.wendys.com,united-states,mi,detroit,4749-conner-street,https://locations.wendys.com/united-states/mi/detroit/4749-conner-street
locations.wendys.com,united-states,mi,detroit,6333-w-8-mile-rd,https://locations.wendys.com/united-states/mi/detroit/6333-w-8-mile-rd
locations.wendys.com,united-states,mi,detroit,6601-e-jefferson-ave,https://locations.wendys.com/united-states/mi/detroit/6601-e-jefferson-ave
locations.wendys.com,united-states,mi,detroit,7850-gratiot,https://locations.wendys.com/united-states/mi/detroit/7850-gratiot
locations.wendys.com,united-states,mi,detroit,9768-grand-river-ave,https://locations.wendys.com/united-states/mi/detroit/9768-grand-river-ave
locations.wendys.com,united-states,mi,dimondale,9805-davis-highway,https://locations.wendys.com/united-states/mi/dimondale/9805-davis-highway
locations.wendys.com,united-states,mi,dundee,549-tecumseh,https://locations.wendys.com/united-states/mi/dundee/549-tecumseh
locations.wendys.com,united-states,mi,durand,8581-lansing-road,https://locations.wendys.com/united-states/mi/durand/8581-lansing-road
locations.wendys.com,united-states,mi,eastpointe,18001-nine-mile-road-east,https://locations.wendys.com/united-states/mi/eastpointe/18001-nine-mile-road-east
locations.wendys.com,united-states,mi,escanaba,112-n-lincoln-rd,https://locations.wendys.com/united-states/mi/escanaba/112-n-lincoln-rd
locations.wendys.com,united-states,mi,essexville,2640-center-ave,https://locations.wendys.com/united-states/mi/essexville/2640-center-ave
locations.wendys.com,united-states,mi,farmington,22725-orchard-lake-road,https://locations.wendys.com/united-states/mi/farmington/22725-orchard-lake-road
locations.wendys.com,united-states,mi,farmington,30725-12-mile-road,https://locations.wendys.com/united-states/mi/farmington/30725-12-mile-road
locations.wendys.com,united-states,mi,farmington,38177-10-mile-road,https://locations.wendys.com/united-states/mi/farmington/38177-10-mile-road
locations.wendys.com,united-states,mi,ferndale,22555-woodward-ave,https://locations.wendys.com/united-states/mi/ferndale/22555-woodward-ave
locations.wendys.com,united-states,mi,flint,1090-west-hill-road,https://locations.wendys.com/united-states/mi/flint/1090-west-hill-road
locations.wendys.com,united-states,mi,flint,4314-corunna-road,https://locations.wendys.com/united-states/mi/flint/4314-corunna-road
locations.wendys.com,united-states,mi,flushing,6501-pierson-road,https://locations.wendys.com/united-states/mi/flushing/6501-pierson-road
locations.wendys.com,united-states,mi,fowlerville,900-s-grand-ave,https://locations.wendys.com/united-states/mi/fowlerville/900-s-grand-ave
locations.wendys.com,united-states,mi,garden-city,123-inkster-rd,https://locations.wendys.com/united-states/mi/garden-city/123-inkster-rd
locations.wendys.com,united-states,mi,gaylord,811-main-st,https://locations.wendys.com/united-states/mi/gaylord/811-main-st
locations.wendys.com,united-states,mi,grand-blanc,11333-saginaw-street,https://locations.wendys.com/united-states/mi/grand-blanc/11333-saginaw-street
locations.wendys.com,united-states,mi,grand-haven,445-n-beacon-blvd,https://locations.wendys.com/united-states/mi/grand-haven/445-n-beacon-blvd
locations.wendys.com,united-states,mi,grand-rapids,1061-michigan-st-ne,https://locations.wendys.com/united-states/mi/grand-rapids/1061-michigan-st-ne
locations.wendys.com,united-states,mi,grand-rapids,1975-e-belt-line-ave,https://locations.wendys.com/united-states/mi/grand-rapids/1975-e-belt-line-ave
locations.wendys.com,united-states,mi,grand-rapids,2333-28th-se,https://locations.wendys.com/united-states/mi/grand-rapids/2333-28th-se
locations.wendys.com,united-states,mi,grand-rapids,3301-plainfield-ne,https://locations.wendys.com/united-states/mi/grand-rapids/3301-plainfield-ne
locations.wendys.com,united-states,mi,grand-rapids,3921-28th-st-se,https://locations.wendys.com/united-states/mi/grand-rapids/3921-28th-st-se
locations.wendys.com,united-states,mi,grand-rapids,480-68th-street,https://locations.wendys.com/united-states/mi/grand-rapids/480-68th-street
locations.wendys.com,united-states,mi,grand-rapids,5070-northland-drive-ne,https://locations.wendys.com/united-states/mi/grand-rapids/5070-northland-drive-ne
locations.wendys.com,united-states,mi,grandville,4435-canal-ave,https://locations.wendys.com/united-states/mi/grandville/4435-canal-ave
locations.wendys.com,united-states,mi,grayling,2141-s-grayling,https://locations.wendys.com/united-states/mi/grayling/2141-s-grayling
locations.wendys.com,united-states,mi,greenville,1010-n-lafayette-st,https://locations.wendys.com/united-states/mi/greenville/1010-n-lafayette-st
locations.wendys.com,united-states,mi,grosse-pointe-farms,18800-mack-avenue,https://locations.wendys.com/united-states/mi/grosse-pointe-farms/18800-mack-avenue
locations.wendys.com,united-states,mi,harper-woods,20979-harper-avenue,https://locations.wendys.com/united-states/mi/harper-woods/20979-harper-avenue
locations.wendys.com,united-states,mi,hartland,1967-blaine-road,https://locations.wendys.com/united-states/mi/hartland/1967-blaine-road
locations.wendys.com,united-states,mi,hastings,613-w-state-st,https://locations.wendys.com/united-states/mi/hastings/613-w-state-st
locations.wendys.com,united-states,mi,hazel-park,330-w-nine-mile-rd,https://locations.wendys.com/united-states/mi/hazel-park/330-w-nine-mile-rd
locations.wendys.com,united-states,mi,highland-park,13525-woodward-ave,https://locations.wendys.com/united-states/mi/highland-park/13525-woodward-ave
locations.wendys.com,united-states,mi,hillsdale,419-w-carleton,https://locations.wendys.com/united-states/mi/hillsdale/419-w-carleton
locations.wendys.com,united-states,mi,holland,1162-washington-ave,https://locations.wendys.com/united-states/mi/holland/1162-washington-ave
locations.wendys.com,united-states,mi,holland,250-n-river-avenue,https://locations.wendys.com/united-states/mi/holland/250-n-river-avenue
locations.wendys.com,united-states,mi,holland,3176-westshore-drive,https://locations.wendys.com/united-states/mi/holland/3176-westshore-drive
locations.wendys.com,united-states,mi,holland,816-e-16th-street,https://locations.wendys.com/united-states/mi/holland/816-e-16th-street
locations.wendys.com,united-states,mi,holly,4045-grange-hall-rd,https://locations.wendys.com/united-states/mi/holly/4045-grange-hall-rd
locations.wendys.com,united-states,mi,howell,1022-pinckney-road,https://locations.wendys.com/united-states/mi/howell/1022-pinckney-road
locations.wendys.com,united-states,mi,hudsonville,4037-32nd-ave,https://locations.wendys.com/united-states/mi/hudsonville/4037-32nd-ave
locations.wendys.com,united-states,mi,imlay-city,1950-s-cedar-street,https://locations.wendys.com/united-states/mi/imlay-city/1950-s-cedar-street
locations.wendys.com,united-states,mi,interlochen,9556-us-31-south,https://locations.wendys.com/united-states/mi/interlochen/9556-us-31-south
locations.wendys.com,united-states,mi,ionia,2620-state-st-south,https://locations.wendys.com/united-states/mi/ionia/2620-state-st-south
locations.wendys.com,united-states,mi,iron-mountain,800-s-stephenson-ave,https://locations.wendys.com/united-states/mi/iron-mountain/800-s-stephenson-ave
locations.wendys.com,united-states,mi,jackson,1300-west-ave,https://locations.wendys.com/united-states/mi/jackson/1300-west-ave
locations.wendys.com,united-states,mi,jackson,2631-airport-rd,https://locations.wendys.com/united-states/mi/jackson/2631-airport-rd
locations.wendys.com,united-states,mi,jackson,3306-e-michigan-avenue,https://locations.wendys.com/united-states/mi/jackson/3306-e-michigan-avenue
locations.wendys.com,united-states,mi,jackson,6119-ann-arbor-road,https://locations.wendys.com/united-states/mi/jackson/6119-ann-arbor-road
locations.wendys.com,united-states,mi,jackson,913-north-wisner,https://locations.wendys.com/united-states/mi/jackson/913-north-wisner
locations.wendys.com,united-states,mi,jenison,2215-port-sheldon-street,https://locations.wendys.com/united-states/mi/jenison/2215-port-sheldon-street
locations.wendys.com,united-states,mi,kalamazoo,3805-sprinkle-road,https://locations.wendys.com/united-states/mi/kalamazoo/3805-sprinkle-road
locations.wendys.com,united-states,mi,kalamazoo,5128-south-9th-street,https://locations.wendys.com/united-states/mi/kalamazoo/5128-south-9th-street
locations.wendys.com,united-states,mi,kalamazoo,5455-west-main-st,https://locations.wendys.com/united-states/mi/kalamazoo/5455-west-main-st
locations.wendys.com,united-states,mi,kalamazoo,5796-gull-road,https://locations.wendys.com/united-states/mi/kalamazoo/5796-gull-road
locations.wendys.com,united-states,mi,kentwood,4343-patterson-ave-se,https://locations.wendys.com/united-states/mi/kentwood/4343-patterson-ave-se
locations.wendys.com,united-states,mi,kentwood,6628-kalamazoo-avenue-se,https://locations.wendys.com/united-states/mi/kentwood/6628-kalamazoo-avenue-se
locations.wendys.com,united-states,mi,kimball,2770-wadhams-road,https://locations.wendys.com/united-states/mi/kimball/2770-wadhams-road
locations.wendys.com,united-states,mi,lake-orion,388-s-broadway,https://locations.wendys.com/united-states/mi/lake-orion/388-s-broadway
locations.wendys.com,united-states,mi,lambertville,3367-sterns-road,https://locations.wendys.com/united-states/mi/lambertville/3367-sterns-road
locations.wendys.com,united-states,mi,lansing,2727-eaton-rapids-road,https://locations.wendys.com/united-states/mi/lansing/2727-eaton-rapids-road
locations.wendys.com,united-states,mi,lansing,3920-west-saginaw,https://locations.wendys.com/united-states/mi/lansing/3920-west-saginaw
locations.wendys.com,united-states,mi,lansing,413-s-cedar-st,https://locations.wendys.com/united-states/mi/lansing/413-s-cedar-st
locations.wendys.com,united-states,mi,lansing,529-north-clippert,https://locations.wendys.com/united-states/mi/lansing/529-north-clippert
locations.wendys.com,united-states,mi,lansing,6620-s-cedar,https://locations.wendys.com/united-states/mi/lansing/6620-s-cedar
locations.wendys.com,united-states,mi,lapeer,436-s-main-st,https://locations.wendys.com/united-states/mi/lapeer/436-s-main-st
locations.wendys.com,united-states,mi,lincoln-park,1055-fort-street,https://locations.wendys.com/united-states/mi/lincoln-park/1055-fort-street
locations.wendys.com,united-states,mi,lincoln-park,1970-southfield-rd,https://locations.wendys.com/united-states/mi/lincoln-park/1970-southfield-rd
locations.wendys.com,united-states,mi,lincoln-park,4086-fort-street,https://locations.wendys.com/united-states/mi/lincoln-park/4086-fort-street
locations.wendys.com,united-states,mi,livonia,19005-middlebelt-rd,https://locations.wendys.com/united-states/mi/livonia/19005-middlebelt-rd
locations.wendys.com,united-states,mi,livonia,27526-grand-river,https://locations.wendys.com/united-states/mi/livonia/27526-grand-river
locations.wendys.com,united-states,mi,livonia,31150-five-mile-road,https://locations.wendys.com/united-states/mi/livonia/31150-five-mile-road
locations.wendys.com,united-states,mi,livonia,34450-plymouth-rd,https://locations.wendys.com/united-states/mi/livonia/34450-plymouth-rd
locations.wendys.com,united-states,mi,ludington,5189-w-us-10,https://locations.wendys.com/united-states/mi/ludington/5189-w-us-10
locations.wendys.com,united-states,mi,macomb-county,22929-hall-rd,https://locations.wendys.com/united-states/mi/macomb-county/22929-hall-rd
locations.wendys.com,united-states,mi,madison-heights,29415-dequindre,https://locations.wendys.com/united-states/mi/madison-heights/29415-dequindre
locations.wendys.com,united-states,mi,madison-heights,32500-john-r-road,https://locations.wendys.com/united-states/mi/madison-heights/32500-john-r-road
locations.wendys.com,united-states,mi,manistee,1492-us-31,https://locations.wendys.com/united-states/mi/manistee/1492-us-31
locations.wendys.com,united-states,mi,marquette,2025-us-41-w,https://locations.wendys.com/united-states/mi/marquette/2025-us-41-w
locations.wendys.com,united-states,mi,marshall,15690-west-michigan,https://locations.wendys.com/united-states/mi/marshall/15690-west-michigan
locations.wendys.com,united-states,mi,mason,439-n-cedar-street,https://locations.wendys.com/united-states/mi/mason/439-n-cedar-street
locations.wendys.com,united-states,mi,midland,1612-south-saginaw,https://locations.wendys.com/united-states/mi/midland/1612-south-saginaw
locations.wendys.com,united-states,mi,monroe,1125-n-dixie-highway,https://locations.wendys.com/united-states/mi/monroe/1125-n-dixie-highway
locations.wendys.com,united-states,mi,monroe,1712-n-telegraph,https://locations.wendys.com/united-states/mi/monroe/1712-n-telegraph
locations.wendys.com,united-states,mi,monroe,876-s-monroe-st,https://locations.wendys.com/united-states/mi/monroe/876-s-monroe-st
locations.wendys.com,united-states,mi,mount-pleasant,1006-pickard,https://locations.wendys.com/united-states/mi/mount-pleasant/1006-pickard
locations.wendys.com,united-states,mi,mount-pleasant,1619-s-mission,https://locations.wendys.com/united-states/mi/mount-pleasant/1619-s-mission
locations.wendys.com,united-states,mi,muskegon,1756-n-getty-road,https://locations.wendys.com/united-states/mi/muskegon/1756-n-getty-road
locations.wendys.com,united-states,mi,muskegon,1786-e-apple-ave,https://locations.wendys.com/united-states/mi/muskegon/1786-e-apple-ave
locations.wendys.com,united-states,mi,muskegon,1865-e-sherman-blvd,https://locations.wendys.com/united-states/mi/muskegon/1865-e-sherman-blvd
locations.wendys.com,united-states,mi,new-haven,36125-26-mile-rd,https://locations.wendys.com/united-states/mi/new-haven/36125-26-mile-rd
locations.wendys.com,united-states,mi,newaygo,250-west-pine-lake-drive,https://locations.wendys.com/united-states/mi/newaygo/250-west-pine-lake-drive
locations.wendys.com,united-states,mi,niles,1411-s-11th-st,https://locations.wendys.com/united-states/mi/niles/1411-s-11th-st
locations.wendys.com,united-states,mi,northville,17899-haggerty,https://locations.wendys.com/united-states/mi/northville/17899-haggerty
locations.wendys.com,united-states,mi,norton-shores,801-west-norton-ave,https://locations.wendys.com/united-states/mi/norton-shores/801-west-norton-ave
locations.wendys.com,united-states,mi,novi,26245-novi-road,https://locations.wendys.com/united-states/mi/novi/26245-novi-road
locations.wendys.com,united-states,mi,okemos,4850-marsh-rd,https://locations.wendys.com/united-states/mi/okemos/4850-marsh-rd
locations.wendys.com,united-states,mi,owosso,428-w-main-street,https://locations.wendys.com/united-states/mi/owosso/428-w-main-street
locations.wendys.com,united-states,mi,paw-paw,828-s-kalamazoo,https://locations.wendys.com/united-states/mi/paw-paw/828-s-kalamazoo
locations.wendys.com,united-states,mi,petoskey,822-charlevoix-avenue,https://locations.wendys.com/united-states/mi/petoskey/822-charlevoix-avenue
locations.wendys.com,united-states,mi,pinckney,1230-e-m36,https://locations.wendys.com/united-states/mi/pinckney/1230-e-m36
locations.wendys.com,united-states,mi,plainwell,1185-m-89,https://locations.wendys.com/united-states/mi/plainwell/1185-m-89
locations.wendys.com,united-states,mi,plymouth,15055-sheldon-rd,https://locations.wendys.com/united-states/mi/plymouth/15055-sheldon-rd
locations.wendys.com,united-states,mi,plymouth,655-w-ann-arbor-rd,https://locations.wendys.com/united-states/mi/plymouth/655-w-ann-arbor-rd
locations.wendys.com,united-states,mi,pontiac,1700-s-opdyke,https://locations.wendys.com/united-states/mi/pontiac/1700-s-opdyke
locations.wendys.com,united-states,mi,pontiac,596-e-walton-blvd,https://locations.wendys.com/united-states/mi/pontiac/596-e-walton-blvd
locations.wendys.com,united-states,mi,port-huron,1700-hancock-st,https://locations.wendys.com/united-states/mi/port-huron/1700-hancock-st
locations.wendys.com,united-states,mi,port-huron,2323-oak-street,https://locations.wendys.com/united-states/mi/port-huron/2323-oak-street
locations.wendys.com,united-states,mi,portage,4301-w-centre-avenue,https://locations.wendys.com/united-states/mi/portage/4301-w-centre-avenue
locations.wendys.com,united-states,mi,portage,5830-westnedge-ave-south,https://locations.wendys.com/united-states/mi/portage/5830-westnedge-ave-south
locations.wendys.com,united-states,mi,portland,1695-east-grand-river-avenue,https://locations.wendys.com/united-states/mi/portland/1695-east-grand-river-avenue
locations.wendys.com,united-states,mi,rochester-hills,1344-walton-blvd,https://locations.wendys.com/united-states/mi/rochester-hills/1344-walton-blvd
locations.wendys.com,united-states,mi,rochester-hills,3140-s-rochester-road,https://locations.wendys.com/united-states/mi/rochester-hills/3140-s-rochester-road
locations.wendys.com,united-states,mi,romulus,9859-middlebelt-road,https://locations.wendys.com/united-states/mi/romulus/9859-middlebelt-road
locations.wendys.com,united-states,mi,saginaw,3475-east-washington,https://locations.wendys.com/united-states/mi/saginaw/3475-east-washington
locations.wendys.com,united-states,mi,saginaw,4305-bay-road,https://locations.wendys.com/united-states/mi/saginaw/4305-bay-road
locations.wendys.com,united-states,mi,saginaw,4525-state-st,https://locations.wendys.com/united-states/mi/saginaw/4525-state-st
locations.wendys.com,united-states,mi,saginaw,7945-gratiot-rd,https://locations.wendys.com/united-states/mi/saginaw/7945-gratiot-rd
locations.wendys.com,united-states,mi,saint-clair-shores,31159-harper-avenue,https://locations.wendys.com/united-states/mi/saint-clair-shores/31159-harper-avenue
locations.wendys.com,united-states,mi,saint-johns,1400-s-us-27,https://locations.wendys.com/united-states/mi/saint-johns/1400-s-us-27
locations.wendys.com,united-states,mi,saint-joseph,2800-niles-ave,https://locations.wendys.com/united-states/mi/saint-joseph/2800-niles-ave
locations.wendys.com,united-states,mi,saline,760-east-michigan,https://locations.wendys.com/united-states/mi/saline/760-east-michigan
locations.wendys.com,united-states,mi,sault-sainte-marie,4201-i-75-business-spur,https://locations.wendys.com/united-states/mi/sault-sainte-marie/4201-i-75-business-spur
locations.wendys.com,united-states,mi,schoolcraft,12793-n-us-highway-131,https://locations.wendys.com/united-states/mi/schoolcraft/12793-n-us-highway-131
locations.wendys.com,united-states,mi,south-haven,72401-county-road-388,https://locations.wendys.com/united-states/mi/south-haven/72401-county-road-388
locations.wendys.com,united-states,mi,south-lyon,440-s-lafayette,https://locations.wendys.com/united-states/mi/south-lyon/440-s-lafayette
locations.wendys.com,united-states,mi,southfield,20066-w-8-mile-road,https://locations.wendys.com/united-states/mi/southfield/20066-w-8-mile-road
locations.wendys.com,united-states,mi,southfield,22111-greenfield-road,https://locations.wendys.com/united-states/mi/southfield/22111-greenfield-road
locations.wendys.com,united-states,mi,southfield,22333-telegraph-rd,https://locations.wendys.com/united-states/mi/southfield/22333-telegraph-rd
locations.wendys.com,united-states,mi,southfield,24999-northwestern-hwy,https://locations.wendys.com/united-states/mi/southfield/24999-northwestern-hwy
locations.wendys.com,united-states,mi,southfield,28481-telegraph-road,https://locations.wendys.com/united-states/mi/southfield/28481-telegraph-road
locations.wendys.com,united-states,mi,southfield,29069-greenfield-road,https://locations.wendys.com/united-states/mi/southfield/29069-greenfield-road
locations.wendys.com,united-states,mi,southgate,18902-northline-road,https://locations.wendys.com/united-states/mi/southgate/18902-northline-road
locations.wendys.com,united-states,mi,sterling-heights,40950-ryan-road,https://locations.wendys.com/united-states/mi/sterling-heights/40950-ryan-road
locations.wendys.com,united-states,mi,sterling-heights,44685-schoenherr-rd,https://locations.wendys.com/united-states/mi/sterling-heights/44685-schoenherr-rd
locations.wendys.com,united-states,mi,sterling-heights,6001-metro-parkway,https://locations.wendys.com/united-states/mi/sterling-heights/6001-metro-parkway
locations.wendys.com,united-states,mi,sturgis,601-s-centerville,https://locations.wendys.com/united-states/mi/sturgis/601-s-centerville
locations.wendys.com,united-states,mi,swartz-creek,4220-elms,https://locations.wendys.com/united-states/mi/swartz-creek/4220-elms
locations.wendys.com,united-states,mi,sylvan-lake,2190-orchard-lake-road,https://locations.wendys.com/united-states/mi/sylvan-lake/2190-orchard-lake-road
locations.wendys.com,united-states,mi,taylor,10443-telegraph-rd,https://locations.wendys.com/united-states/mi/taylor/10443-telegraph-rd
locations.wendys.com,united-states,mi,taylor,21909-ecorse-road,https://locations.wendys.com/united-states/mi/taylor/21909-ecorse-road
locations.wendys.com,united-states,mi,taylor,23500-eureka-rd,https://locations.wendys.com/united-states/mi/taylor/23500-eureka-rd
locations.wendys.com,united-states,mi,tecumseh,1301-w-chicago-blvd,https://locations.wendys.com/united-states/mi/tecumseh/1301-w-chicago-blvd
locations.wendys.com,united-states,mi,three-rivers,233-n-us-highway-131,https://locations.wendys.com/united-states/mi/three-rivers/233-n-us-highway-131
